"","Age","Mu","Sigma","Lambda","Sex"
"255",2.54,11.7864125123342,0.128571414528324,0.914929482800142,"Male"
"256",2.55,11.8062946637583,0.128374225142961,0.914584389072278,"Male"
"257",2.56,11.8261741443339,0.128178810079536,0.914232552380453,"Male"
"258",2.57,11.8460508184991,0.127985173094118,0.913873878570449,"Male"
"259",2.58,11.8659245518893,0.127793317844121,0.913508274383919,"Male"
"260",2.59,11.8857952113227,0.127603247891497,0.913135647447126,"Male"
"261",2.6,11.9056626647837,0.127414966705873,0.91275590625995,"Male"
"262",2.61,11.9255267814066,0.127228477667612,0.912368960185542,"Male"
"263",2.62,11.9453874314688,0.127043784071007,0.911974719436229,"Male"
"264",2.63,11.9652444863677,0.126860889127097,0.911573095066599,"Male"
"265",2.64,11.9850978186131,0.126679795966747,0.911163998959929,"Male"
"266",2.65,12.0049473018126,0.126500507643518,0.91074734381844,"Male"
"267",2.66,12.0247928106557,0.12632302713647,0.910323043153849,"Male"
"268",2.67,12.0446342209049,0.12614735735305,0.909891011275576,"Male"
"269",2.68,12.0644714093803,0.1259735011318,0.909451163281612,"Male"
"270",2.69,12.0843042539459,0.125801461245039,0.909003415049432,"Male"
"271",2.7,12.1041326334989,0.125631240401588,0.908547683225095,"Male"
"272",2.71,12.1239564279594,0.125462841249409,0.908083885213292,"Male"
"273",2.72,12.1437755182534,0.125296266378105,0.90761193916977,"Male"
"274",2.73,12.1635897863038,0.12513151832151,0.907131763991014,"Male"
"275",2.74,12.1833991150196,0.124968599560204,0.9066432793047,"Male"
"276",2.75,12.2032033882822,0.124807512523934,0.906146405461652,"Male"
"277",2.76,12.2230024909362,0.124648259594069,0.905641063526238,"Male"
"278",2.77,12.2427963087738,0.124490843105902,0.905127175269262,"Male"
"279",2.78,12.2625847285331,0.124335265351156,0.904604663156026,"Male"
"280",2.79,12.2823676378762,0.124181528580095,0.904073450342019,"Male"
"281",2.8,12.3021449253839,0.124029635003882,0.903533460662737,"Male"
"282",2.81,12.3219164805464,0.123879586796844,0.902984618624872,"Male"
"283",2.82,12.3416821937516,0.123731386098633,0.902426849399079,"Male"
"284",2.83,12.3614419562716,0.123585035016347,0.901860078812909,"Male"
"285",2.84,12.381195660261,0.123440535626801,0.901284233340239,"Male"
"286",2.85,12.4009431987354,0.123297889978408,0.900699240097999,"Male"
"287",2.86,12.4206844655748,0.123157100093502,0.900105026833327,"Male"
"288",2.87,12.4404193554994,0.123018167970094,0.899501521921976,"Male"
"289",2.88,12.4601477636923,0.122881095501318,0.89888865495861,"Male"
